Start date,Total (grid load) [MWh] Original resolutions,Residual load [MWh] Original resolutions,Hydro pumped storage [MWh] Original resolutions
2023-04-07 23:30:00,10842.75,8361.50,47.75
2023-04-07 23:45:00,10628.25,8205.25,58.50
2023-04-08 00:00:00,10567.75,8185.75,15.75
2023-04-08 00:15:00,10411.75,8065.50,9.50
2023-04-08 00:30:00,10239.00,7828.50,41.00
2023-04-08 00:45:00,10063.25,7740.25,63.75
2023-04-08 01:00:00,9914.50,7675.00,35.75
2023-04-08 01:15:00,9782.50,7616.25,35.00
2023-04-08 01:30:00,9658.75,7571.50,29.50
2023-04-08 01:45:00,9576.00,7576.00,44.00
2023-04-08 02:00:00,9513.50,7566.50,38.75
2023-04-08 02:15:00,9420.50,7532.50,37.00
2023-04-08 02:30:00,9362.25,7553.50,41.50
2023-04-08 02:45:00,9342.25,7617.00,37.75
2023-04-08 03:00:00,9392.75,7752.75,3.75
2023-04-08 03:15:00,9409.25,7833.00,4.50
2023-04-08 03:30:00,9420.25,7911.75,6.00
2023-04-08 03:45:00,9402.25,7945.50,5.50
2023-04-08 04:00:00,9500.75,8106.50,6.25
2023-04-08 04:15:00,9538.50,8181.50,19.75
2023-04-08 04:30:00,9589.75,8261.75,20.00
2023-04-08 04:45:00,9591.50,8298.00,6.25
2023-04-08 05:00:00,9630.50,8360.75,19.50
2023-04-08 05:15:00,9603.50,8351.00,19.75
2023-04-08 05:30:00,9654.25,8413.00,8.00
2023-04-08 05:45:00,9720.00,8481.00,7.25
2023-04-08 06:00:00,9861.00,8601.75,5.00
2023-04-08 06:15:00,9933.50,8651.25,5.00
2023-04-08 06:30:00,9993.75,8694.50,5.75
2023-04-08 06:45:00,9995.25,8678.75,15.50
2023-04-08 07:00:00,10204.50,8864.00,81.25
2023-04-08 07:15:00,10295.00,8892.50,43.50
2023-04-08 07:30:00,10450.75,8966.50,11.50
2023-04-08 07:45:00,10629.25,9033.75,13.25
2023-04-08 08:00:00,11010.50,9311.25,3.25
2023-04-08 08:15:00,11153.50,9343.00,3.25
2023-04-08 08:30:00,11329.00,9422.50,3.00
2023-04-08 08:45:00,11446.75,9435.50,3.00
2023-04-08 09:00:00,11627.75,9507.50,1.50
2023-04-08 09:15:00,11761.25,9531.75,2.00
2023-04-08 09:30:00,11860.00,9491.75,2.00
2023-04-08 09:45:00,11935.75,9416.75,11.50
2023-04-08 10:00:00,12043.50,9341.75,1.25
2023-04-08 10:15:00,12128.00,9275.50,1.25
2023-04-08 10:30:00,12229.25,9236.75,24.25
2023-04-08 10:45:00,12305.50,9174.75,80.50
2023-04-08 11:00:00,12343.50,9082.75,2.00
2023-04-08 11:15:00,12339.00,8963.25,1.25
2023-04-08 11:30:00,12398.75,8953.00,107.25
2023-04-08 11:45:00,12323.25,8826.75,199.25
2023-04-08 12:00:00,12218.50,8661.75,62.50
2023-04-08 12:15:00,12183.25,8566.00,72.50
2023-04-08 12:30:00,12108.50,8413.75,183.25
2023-04-08 12:45:00,12114.00,8395.50,190.75
2023-04-08 13:00:00,11894.00,8159.75,331.50
2023-04-08 13:15:00,11862.75,8147.25,380.75
2023-04-08 13:30:00,11819.50,8094.50,521.00
2023-04-08 13:45:00,11771.75,8035.75,651.50
2023-04-08 14:00:00,11680.75,7932.50,510.75
2023-04-08 14:15:00,11588.00,7868.75,561.00
2023-04-08 14:30:00,11544.50,7821.25,590.50
2023-04-08 14:45:00,11505.50,7787.25,575.00
2023-04-08 15:00:00,11583.00,7922.75,821.50
2023-04-08 15:15:00,11471.25,7887.50,923.25
2023-04-08 15:30:00,11429.75,7932.00,830.25
2023-04-08 15:45:00,11431.50,8042.25,847.75
2023-04-08 16:00:00,11450.75,8197.25,979.75
2023-04-08 16:15:00,11338.50,8251.50,835.25
2023-04-08 16:30:00,11417.00,8453.25,595.00
2023-04-08 16:45:00,11381.75,8589.75,408.25
2023-04-08 17:00:00,11515.75,8960.25,415.25
2023-04-08 17:15:00,11588.75,9228.00,280.50
2023-04-08 17:30:00,11761.75,9611.00,75.00
2023-04-08 17:45:00,11862.00,9912.50,105.75
2023-04-08 18:00:00,11988.00,10231.00,168.50
2023-04-08 18:15:00,11962.75,10396.75,98.50
2023-04-08 18:30:00,12005.25,10607.50,4.00
2023-04-08 18:45:00,12007.25,10741.75,3.00
2023-04-08 19:00:00,12198.00,11045.00,69.00
2023-04-08 19:15:00,12153.50,11116.50,72.50
2023-04-08 19:30:00,12092.00,11139.50,69.50
2023-04-08 19:45:00,12024.75,11101.00,54.00
2023-04-08 20:00:00,12019.00,11115.50,19.75
2023-04-08 20:15:00,11851.00,10941.50,19.75
2023-04-08 20:30:00,11758.75,10840.25,20.75
2023-04-08 20:45:00,11620.00,10687.75,22.25
2023-04-08 21:00:00,11449.50,10523.75,23.25
2023-04-08 21:15:00,11236.25,10324.00,25.00
2023-04-08 21:30:00,11140.00,10228.25,25.25
2023-04-08 21:45:00,10987.25,10068.75,25.25
2023-04-08 22:00:00,11011.25,10122.00,25.00
2023-04-08 22:15:00,10850.00,9990.75,26.25
2023-04-08 22:30:00,10698.25,9873.50,25.50
2023-04-08 22:45:00,10546.50,9759.00,25.75
2023-04-08 23:00:00,10382.75,9625.75,27.25
2023-04-08 23:15:00,10253.50,9514.50,46.25
2023-04-08 23:30:00,10128.25,9404.25,49.75
2023-04-08 23:45:00,10080.75,9380.25,79.50
2023-04-09 00:00:00,9886.50,9213.25,86.75
2023-04-09 00:15:00,9743.50,9081.00,213.50
2023-04-09 00:30:00,9599.00,8939.00,183.00
2023-04-09 00:45:00,9489.75,8844.00,246.25
2023-04-09 01:00:00,9300.75,8681.50,146.00
2023-04-09 01:15:00,9093.25,8489.25,156.75
2023-04-09 01:30:00,8980.50,8390.75,163.50
2023-04-09 01:45:00,8932.50,8343.75,208.50
2023-04-09 02:00:00,8859.00,8267.00,205.50
2023-04-09 02:15:00,8827.75,8243.00,209.50
2023-04-09 02:30:00,8803.00,8221.50,211.75
2023-04-09 02:45:00,8795.50,8218.00,254.00
2023-04-09 03:00:00,8829.00,8253.50,197.00
